Air_state,Air_date,Air_value
MD,2020/3/24,37
ME,2020/3/24,39
MI,2020/3/24,45.3
MN,2020/3/24,34
MO,2020/3/24,27.7
MS,2020/3/24,39.7
MT,2020/3/24,26.9
NC,2020/3/24,32.4
ND,2020/3/24,40.7
NE,2020/3/24,18.5
NH,2020/3/24,38.2
NJ,2020/3/24,37.5
NM,2020/3/24,45.6
NV,2020/3/24,37.8
NY,2020/3/24,36
OH,2020/3/24,39.6
OK,2020/3/24,38.6
OR,2020/3/24,14.6
PA,2020/3/24,35.4
SC,2020/3/24,25.6
SD,2020/3/24,32.3
TN,2020/3/24,20.8
TX,2020/3/24,47.7
UT,2020/3/24,43.1
VA,2020/3/24,31
VT,2020/3/24,38.8
WA,2020/3/24,17.4
WI,2020/3/24,56
WV,2020/3/24,34.5
WY,2020/3/24,43.5
AK,2020/3/25,36
AL,2020/3/25,39.3
AR,2020/3/25,30
AZ,2020/3/25,42.5
CA,2020/3/25,39.3
CO,2020/3/25,44.7
CT,2020/3/25,38.2
DE,2020/3/25,39.5
FL,2020/3/25,41.6
GA,2020/3/25,34.8
HI,2020/3/25,23
IA,2020/3/25,40
ID,2020/3/25,23.9
IL,2020/3/25,45.3
IN,2020/3/25,45.4
KS,2020/3/25,39.2
KY,2020/3/25,41.1
LA,2020/3/25,51.3
MA,2020/3/25,41
MD,2020/3/25,39
ME,2020/3/25,40.7
MI,2020/3/25,49.5
MN,2020/3/25,30.9
MO,2020/3/25,38.3
MS,2020/3/25,43.7
MT,2020/3/25,24.9
NC,2020/3/25,31.9
ND,2020/3/25,33.3
NE,2020/3/25,27
NH,2020/3/25,40.4
NJ,2020/3/25,30.8
NM,2020/3/25,38.2
NV,2020/3/25,38.8
NY,2020/3/25,36.9
OH,2020/3/25,41.7
OK,2020/3/25,52.6
OR,2020/3/25,17.5
PA,2020/3/25,34.3
SC,2020/3/25,36
SD,2020/3/25,26
TN,2020/3/25,30.8
TX,2020/3/25,51.9
UT,2020/3/25,46
VA,2020/3/25,35.2
VT,2020/3/25,40.4
WA,2020/3/25,19.1
WI,2020/3/25,44.4
WV,2020/3/25,34
WY,2020/3/25,42.6
AK,2020/3/26,29.5
AL,2020/3/26,49.3
AR,2020/3/26,47.2
AZ,2020/3/26,37.6
CA,2020/3/26,39.3
CO,2020/3/26,49.1
CT,2020/3/26,42.5
DE,2020/3/26,39.5
FL,2020/3/26,50.1
GA,2020/3/26,44.2
HI,2020/3/26,24.7
IA,2020/3/26,34.7
ID,2020/3/26,28.4
IL,2020/3/26,47.6
IN,2020/3/26,41
KS,2020/3/26,43.5
KY,2020/3/26,44.5
LA,2020/3/26,47.6
MA,2020/3/26,44
MD,2020/3/26,46
ME,2020/3/26,43
MI,2020/3/26,40.8
MN,2020/3/26,29.9
MO,2020/3/26,40.3
MS,2020/3/26,54.5
MT,2020/3/26,24.1
NC,2020/3/26,36.4
ND,2020/3/26,33.3
NE,2020/3/26,20
NH,2020/3/26,43
NJ,2020/3/26,43.8
NM,2020/3/26,36.5
NV,2020/3/26,36
NY,2020/3/26,41.5
OH,2020/3/26,42.7
OK,2020/3/26,53.8
OR,2020/3/26,23.3
PA,2020/3/26,42.8
SC,2020/3/26,35.3
SD,2020/3/26,24.3
TN,2020/3/26,35.1
TX,2020/3/26,50.9
UT,2020/3/26,46.1
VA,2020/3/26,35.8
VT,2020/3/26,41.6
WA,2020/3/26,26.6
WI,2020/3/26,33.9
WV,2020/3/26,40.8
WY,2020/3/26,43.4
AK,2020/3/27,25.5
AL,2020/3/27,48.6
AR,2020/3/27,50.6
AZ,2020/3/27,38.4
CA,2020/3/27,42.5
CO,2020/3/27,45
CT,2020/3/27,44.3
DE,2020/3/27,41
FL,2020/3/27,50.6
GA,2020/3/27,54.9
HI,2020/3/27,25
IA,2020/3/27,43.7
ID,2020/3/27,30.2
IL,2020/3/27,46.8
IN,2020/3/27,44.4
KS,2020/3/27,57.2
KY,2020/3/27,51.8
LA,2020/3/27,38.3
MA,2020/3/27,42.5
MD,2020/3/27,45
ME,2020/3/27,39.7
MI,2020/3/27,37.3
MN,2020/3/27,38.8
MO,2020/3/27,38.7
MS,2020/3/27,45.2
MT,2020/3/27,24.7
NC,2020/3/27,45.2
ND,2020/3/27,42.7
NE,2020/3/27,18.5
NH,2020/3/27,39.8
NJ,2020/3/27,40.5
NM,2020/3/27,30.8
NV,2020/3/27,38.3
NY,2020/3/27,33
OH,2020/3/27,40.1
OK,2020/3/27,55.4
OR,2020/3/27,28.2
PA,2020/3/27,42.1
SC,2020/3/27,55.7
SD,2020/3/27,25.9
TN,2020/3/27,52.4
TX,2020/3/27,51.1
UT,2020/3/27,41.9
VA,2020/3/27,41.8
VT,2020/3/27,37.6
WA,2020/3/27,25.1
WI,2020/3/27,40.3
WV,2020/3/27,38.7
WY,2020/3/27,44.2
AK,2020/3/28,20.7
AL,2020/3/28,42
AR,2020/3/28,44.3
AZ,2020/3/28,39.2
CA,2020/3/28,45.5
CO,2020/3/28,42.1
CT,2020/3/28,41.8
DE,2020/3/28,43.5
FL,2020/3/28,49.6
GA,2020/3/28,54.5
HI,2020/3/28,19.7
IA,2020/3/28,27.2
ID,2020/3/28,28.6
IL,2020/3/28,46
IN,2020/3/28,45.7
KS,2020/3/28,38.8
KY,2020/3/28,47.9
LA,2020/3/28,53.7
MA,2020/3/28,44.2
MD,2020/3/28,45.7
ME,2020/3/28,43.7
MI,2020/3/28,30.4
MN,2020/3/28,33.9
MO,2020/3/28,41
MS,2020/3/28,52.5
MT,2020/3/28,22.6
NC,2020/3/28,52.6
ND,2020/3/28,41
NE,2020/3/28,31
NH,2020/3/28,43
NJ,2020/3/28,35
NM,2020/3/28,44
NV,2020/3/28,40.5
NY,2020/3/28,33.9
OH,2020/3/28,39.6
OK,2020/3/28,44.9
OR,2020/3/28,22.8
PA,2020/3/28,35.2
SC,2020/3/28,58.3
SD,2020/3/28,28.3
TN,2020/3/28,48.8
TX,2020/3/28,44.1
UT,2020/3/28,42.7
VA,2020/3/28,45.5
VT,2020/3/28,42.8
WA,2020/3/28,18.5
WI,2020/3/28,32.9
WV,2020/3/28,37.5
WY,2020/3/28,42.4
AK,2020/3/29,20
AL,2020/3/29,44.6
AR,2020/3/29,38.4
AZ,2020/3/29,43.4
CA,2020/3/29,42.8
CO,2020/3/29,44.2
CT,2020/3/29,43.5
DE,2020/3/29,34.5
FL,2020/3/29,43.4
GA,2020/3/29,51.8
HI,2020/3/29,16
IA,2020/3/29,30.3
ID,2020/3/29,21.3
IL,2020/3/29,41.2
IN,2020/3/29,39.4
KS,2020/3/29,44.5
KY,2020/3/29,42.2
LA,2020/3/29,43
MA,2020/3/29,42.8
MD,2020/3/29,37.7
ME,2020/3/29,41.3
MI,2020/3/29,32.3
MN,2020/3/29,37.6
MO,2020/3/29,44.2
MS,2020/3/29,43.3
MT,2020/3/29,25.1
NC,2020/3/29,51.4
ND,2020/3/29,40.7
NE,2020/3/29,36
NH,2020/3/29,42.2
NJ,2020/3/29,32.5
NM,2020/3/29,42.9
NV,2020/3/29,41.5
NY,2020/3/29,36.1
OH,2020/3/29,41.6
OK,2020/3/29,46.5
OR,2020/3/29,13.8
PA,2020/3/29,39.1
SC,2020/3/29,58.3
SD,2020/3/29,32.1
TN,2020/3/29,27.1
TX,2020/3/29,43.5
UT,2020/3/29,43.1
VA,2020/3/29,47.8
VT,2020/3/29,43.4
WA,2020/3/29,16.1
WI,2020/3/29,35.2
WV,2020/3/29,41.3
WY,2020/3/29,42.6
AK,2020/3/30,24.3
AL,2020/3/30,43.9
AR,2020/3/30,40.2
AZ,2020/3/30,43.9
CA,2020/3/30,38.8
CO,2020/3/30,42.2
CT,2020/3/30,39
DE,2020/3/30,37.5
FL,2020/3/30,39.9
GA,2020/3/30,44.9
HI,2020/3/30,20
IA,2020/3/30,37.4
ID,2020/3/30,20.7
IL,2020/3/30,43.2
IN,2020/3/30,34.6
KS,2020/3/30,51.8
KY,2020/3/30,42.6
LA,2020/3/30,46.7
MA,2020/3/30,40
MD,2020/3/30,45
ME,2020/3/30,41.3
MI,2020/3/30,34.8
MN,2020/3/30,42
MO,2020/3/30,45.2
MS,2020/3/30,40.2
MT,2020/3/30,27.8
NC,2020/3/30,45.4
ND,2020/3/30,38.3
NE,2020/3/30,41
NH,2020/3/30,40.8
NJ,2020/3/30,32
NM,2020/3/30,43.4
NV,2020/3/30,38.3
NY,2020/3/30,34.4
OH,2020/3/30,38.8
OK,2020/3/30,46.1
OR,2020/3/30,10.8
PA,2020/3/30,37.6
SC,2020/3/30,47.1
SD,2020/3/30,30.7
TN,2020/3/30,32.5
TX,2020/3/30,43.3
UT,2020/3/30,43.4
VA,2020/3/30,46.3
VT,2020/3/30,40.6
WA,2020/3/30,16.1
WI,2020/3/30,39.6
WV,2020/3/30,43.7
WY,2020/3/30,42.2
AK,2020/3/31,26
AL,2020/3/31,39.3
AR,2020/3/31,32.6
AZ,2020/3/31,45.3
CA,2020/3/31,39.4
CO,2020/3/31,41.7
CT,2020/3/31,41.3
DE,2020/3/31,41
FL,2020/3/31,40.7
GA,2020/3/31,42.2
HI,2020/3/31,13.3
IA,2020/3/31,36.6
ID,2020/3/31,20.4
IL,2020/3/31,34.4
IN,2020/3/31,25.9
KS,2020/3/31,60.5
KY,2020/3/31,34.9
LA,2020/3/31,43.6
MA,2020/3/31,40.7
MD,2020/3/31,38.3
ME,2020/3/31,41.7
MI,2020/3/31,24.7
MN,2020/3/31,35.5
MO,2020/3/31,42.7
MS,2020/3/31,38
MT,2020/3/31,24
NC,2020/3/31,36.8
ND,2020/3/31,35.7
NE,2020/3/31,44
NH,2020/3/31,42.2
NJ,2020/3/31,34.5
NM,2020/3/31,44.5
NV,2020/3/31,45.4
NY,2020/3/31,33.9
OH,2020/3/31,30.6
OK,2020/3/31,45.6
OR,2020/3/31,11.5
PA,2020/3/31,28.6
SC,2020/3/31,39.3
SD,2020/3/31,31.1
TN,2020/3/31,24.3
TX,2020/3/31,40.3
UT,2020/3/31,44.1
VA,2020/3/31,35.4
VT,2020/3/31,41
WA,2020/3/31,15.6
WI,2020/3/31,30.3
WV,2020/3/31,32.4
WY,2020/3/31,42.5
AK,2020/4/1,26.3
AL,2020/4/1,42
AR,2020/4/1,47
AZ,2020/4/1,46.4
CA,2020/4/1,41.3
CO,2020/4/1,45.4
CT,2020/4/1,42.8
DE,2020/4/1,42.5
FL,2020/4/1,45.5
GA,2020/4/1,32.2
HI,2020/4/1,17.7
IA,2020/4/1,39.6
ID,2020/4/1,24.2
IL,2020/4/1,36.4
IN,2020/4/1,33
KS,2020/4/1,60
KY,2020/4/1,30.9
LA,2020/4/1,52.1
MA,2020/4/1,40.5
MD,2020/4/1,40.3
ME,2020/4/1,37
MI,2020/4/1,28.4
MN,2020/4/1,31.9
MO,2020/4/1,47.2
MS,2020/4/1,43.5
MT,2020/4/1,26
NC,2020/4/1,35.9
ND,2020/4/1,27
NE,2020/4/1,44
NH,2020/4/1,40.2
NJ,2020/4/1,39.5
NM,2020/4/1,42
NV,2020/4/1,40
NY,2020/4/1,43.5
OH,2020/4/1,34.6
OK,2020/4/1,44.5
OR,2020/4/1,14.4
PA,2020/4/1,39.8
SC,2020/4/1,36.6
SD,2020/4/1,36.3
TN,2020/4/1,23.1
TX,2020/4/1,43.5
UT,2020/4/1,43.1
VA,2020/4/1,33.8
VT,2020/4/1,40.8
WA,2020/4/1,18.6
WI,2020/4/1,31.5
WV,2020/4/1,31.2
WY,2020/4/1,39.8
AK,2020/4/2,19.3
AL,2020/4/2,44.6
AR,2020/4/2,44.8
AZ,2020/4/2,43.7
CA,2020/4/2,40.1
CO,2020/4/2,33.5
CT,2020/4/2,39
DE,2020/4/2,44
FL,2020/4/2,66.5
GA,2020/4/2,38.2
HI,2020/4/2,13.3
IA,2020/4/2,43
ID,2020/4/2,22.4
IL,2020/4/2,44.4
IN,2020/4/2,44.6
KS,2020/4/2,44
KY,2020/4/2,42.2
LA,2020/4/2,48.3
MA,2020/4/2,36.8
MD,2020/4/2,44.7
ME,2020/4/2,39
MI,2020/4/2,37.4
MN,2020/4/2,32.4
MO,2020/4/2,46.7
MS,2020/4/2,47.7
MT,2020/4/2,26.1
NC,2020/4/2,41.3
ND,2020/4/2,32.3
NE,2020/4/2,24
NH,2020/4/2,33.4
NJ,2020/4/2,42.2
NM,2020/4/2,41.5
NV,2020/4/2,38.8
NY,2020/4/2,40.2
OH,2020/4/2,42.8
OK,2020/4/2,42.6
OR,2020/4/2,17.4
PA,2020/4/2,41.9
SC,2020/4/2,41.1
SD,2020/4/2,24.6
TN,2020/4/2,28.6
TX,2020/4/2,41.1
UT,2020/4/2,43.6
VA,2020/4/2,43
VT,2020/4/2,32
WA,2020/4/2,22
WI,2020/4/2,37.7
WV,2020/4/2,42.5
WY,2020/4/2,38.8
AK,2020/4/3,23.3
AL,2020/4/3,50.9
AR,2020/4/3,43.6
AZ,2020/4/3,45.9
CA,2020/4/3,42.5
CO,2020/4/3,37.7
CT,2020/4/3,37.3
DE,2020/4/3,39
FL,2020/4/3,57.2
GA,2020/4/3,47.5
HI,2020/4/3,16.3
IA,2020/4/3,33.6
ID,2020/4/3,25
IL,2020/4/3,47.6
IN,2020/4/3,53.7
KS,2020/4/3,31.2
KY,2020/4/3,49.8
LA,2020/4/3,48.7
MA,2020/4/3,38.7
MD,2020/4/3,42
ME,2020/4/3,39.3
MI,2020/4/3,44.3
MN,2020/4/3,30.1
MO,2020/4/3,35.7
MS,2020/4/3,57
MT,2020/4/3,26.1
NC,2020/4/3,45.7
ND,2020/4/3,36.7
NE,2020/4/3,28
NH,2020/4/3,37
NJ,2020/4/3,35.8
NM,2020/4/3,37.1
NV,2020/4/3,38.8
NY,2020/4/3,33.2
OH,2020/4/3,48.1
OK,2020/4/3,25.2
OR,2020/4/3,18.5
PA,2020/4/3,38.4
SC,2020/4/3,49.1
SD,2020/4/3,25.3
TN,2020/4/3,37.2
TX,2020/4/3,38
UT,2020/4/3,44
VA,2020/4/3,47
VT,2020/4/3,36
WA,2020/4/3,19.8
WI,2020/4/3,39.7
WV,2020/4/3,45.3
WY,2020/4/3,42.1
AK,2020/4/4,24.7
AL,2020/4/4,47.5
AR,2020/4/4,27
AZ,2020/4/4,48
CA,2020/4/4,36.5
CO,2020/4/4,40.5
CT,2020/4/4,40
DE,2020/4/4,34.5
FL,2020/4/4,66.9
GA,2020/4/4,53.5
HI,2020/4/4,16
IA,2020/4/4,38
ID,2020/4/4,24.8
IL,2020/4/4,30.2
IN,2020/4/4,46.2
KS,2020/4/4,28.8
KY,2020/4/4,54.1
LA,2020/4/4,42.4
MA,2020/4/4,39.2
MD,2020/4/4,33.3
ME,2020/4/4,37.3
MI,2020/4/4,33.7
MN,2020/4/4,35.5
MO,2020/4/4,20.5
MS,2020/4/4,60.7
MT,2020/4/4,24.6
NC,2020/4/4,42.9
ND,2020/4/4,36.3
NE,2020/4/4,33
NH,2020/4/4,37.8
NJ,2020/4/4,35.5
NM,2020/4/4,39.1
NV,2020/4/4,36
NY,2020/4/4,32.1
OH,2020/4/4,54.2
OK,2020/4/4,40.6
OR,2020/4/4,21.9
PA,2020/4/4,34.5
SC,2020/4/4,51.6
SD,2020/4/4,30.1
TN,2020/4/4,43.1
TX,2020/4/4,25.5
UT,2020/4/4,45.3
VA,2020/4/4,43.3
VT,2020/4/4,36.8
WA,2020/4/4,20.3
WI,2020/4/4,34.4
WV,2020/4/4,41
WY,2020/4/4,45
AK,2020/4/5,23.7
AL,2020/4/5,50.5
AR,2020/4/5,36
AZ,2020/4/5,41.3
CA,2020/4/5,35.2
CO,2020/4/5,44.6
CT,2020/4/5,39.2
DE,2020/4/5,36
FL,2020/4/5,51.4
GA,2020/4/5,55.3
HI,2020/4/5,17.3
IA,2020/4/5,47.6
ID,2020/4/5,22.4
IL,2020/4/5,45
IN,2020/4/5,38
KS,2020/4/5,54.2
KY,2020/4/5,49.2
LA,2020/4/5,44.6
MA,2020/4/5,39.5
MD,2020/4/5,45
ME,2020/4/5,36
MI,2020/4/5,36.7
MN,2020/4/5,39.5
MO,2020/4/5,24.7
MS,2020/4/5,55.7
MT,2020/4/5,25
NC,2020/4/5,41.7
ND,2020/4/5,33
NE,2020/4/5,35
NH,2020/4/5,33
NJ,2020/4/5,37
NM,2020/4/5,40.8
NV,2020/4/5,33.2
NY,2020/4/5,32.8
OH,2020/4/5,39.2
OK,2020/4/5,42.1
OR,2020/4/5,19.4
PA,2020/4/5,44.4
SC,2020/4/5,48.4
SD,2020/4/5,40.6
TN,2020/4/5,46.9
TX,2020/4/5,37.4
UT,2020/4/5,45.1
VA,2020/4/5,44.7
VT,2020/4/5,33.2
WA,2020/4/5,21.9
WI,2020/4/5,42
WV,2020/4/5,44.2
WY,2020/4/5,43.4
AK,2020/4/6,20
AL,2020/4/6,50
AR,2020/4/6,44.5
AZ,2020/4/6,35.3
CA,2020/4/6,36.5
CO,2020/4/6,42.2
CT,2020/4/6,42.8
DE,2020/4/6,43.5
FL,2020/4/6,44.4
GA,2020/4/6,53
HI,2020/4/6,15.7
IA,2020/4/6,43.7
ID,2020/4/6,24.4
IL,2020/4/6,45.9
IN,2020/4/6,48.6
KS,2020/4/6,43
KY,2020/4/6,46.2
LA,2020/4/6,45
MA,2020/4/6,41.5
MD,2020/4/6,46.3
ME,2020/4/6,40.7
MI,2020/4/6,44.1
MN,2020/4/6,47.5
MO,2020/4/6,33.7
MS,2020/4/6,53.2
MT,2020/4/6,22.3
NC,2020/4/6,46.5
ND,2020/4/6,46
NE,2020/4/6,27
NH,2020/4/6,40.2
NJ,2020/4/6,45.8
NM,2020/4/6,41
NV,2020/4/6,37.8
NY,2020/4/6,37.5
OH,2020/4/6,42.8
OK,2020/4/6,49
OR,2020/4/6,19.5
PA,2020/4/6,41.7
SC,2020/4/6,51.4
SD,2020/4/6,47.4
TN,2020/4/6,46.6
TX,2020/4/6,41.8
UT,2020/4/6,42.9
VA,2020/4/6,43.3
VT,2020/4/6,40
WA,2020/4/6,25.1
WI,2020/4/6,46.1
WV,2020/4/6,42.5
WY,2020/4/6,45.1
AK,2020/4/7,20.7
AL,2020/4/7,39.5
AR,2020/4/7,38.2
AZ,2020/4/7,39.8
CA,2020/4/7,36.7
CO,2020/4/7,52.8
CT,2020/4/7,48.7
DE,2020/4/7,54
FL,2020/4/7,42.2
GA,2020/4/7,57.2
HI,2020/4/7,15.7
IA,2020/4/7,47.9
ID,2020/4/7,28.1
IL,2020/4/7,45.4
IN,2020/4/7,46.4
KS,2020/4/7,64
KY,2020/4/7,44.5
LA,2020/4/7,36.4
MA,2020/4/7,46.2
MD,2020/4/7,53
ME,2020/4/7,39.7
MI,2020/4/7,41.9
MN,2020/4/7,47.1
MO,2020/4/7,38.3
MS,2020/4/7,39
MT,2020/4/7,26.6
NC,2020/4/7,46.3
ND,2020/4/7,38.7
NE,2020/4/7,39
NH,2020/4/7,43.4
NJ,2020/4/7,42.5
NM,2020/4/7,41.1
NV,2020/4/7,37.3
NY,2020/4/7,44.8
OH,2020/4/7,44.6
OK,2020/4/7,45.5
OR,2020/4/7,26.3
PA,2020/4/7,43.5
SC,2020/4/7,51.3
SD,2020/4/7,37
TN,2020/4/7,46.1
TX,2020/4/7,43.1
UT,2020/4/7,44
VA,2020/4/7,43.2
VT,2020/4/7,39
WA,2020/4/7,29
WI,2020/4/7,48.7
WV,2020/4/7,39.3
WY,2020/4/7,42.1
AK,2020/4/8,17.3
AL,2020/4/8,31.2
AR,2020/4/8,48.4
AZ,2020/4/8,37.3
CA,2020/4/8,34.8
CO,2020/4/8,48.2
CT,2020/4/8,42
DE,2020/4/8,47
FL,2020/4/8,39.2
GA,2020/4/8,43.5
HI,2020/4/8,16
IA,2020/4/8,47.4
ID,2020/4/8,33.1
IL,2020/4/8,51.3
IN,2020/4/8,44.4
KS,2020/4/8,53.8
KY,2020/4/8,40.1
LA,2020/4/8,45.7
MA,2020/4/8,42.2
MD,2020/4/8,49
ME,2020/4/8,39.7
MI,2020/4/8,38.2
MN,2020/4/8,39.9
MO,2020/4/8,64
MS,2020/4/8,50.2
MT,2020/4/8,31.7
NC,2020/4/8,44.2
ND,2020/4/8,40.3
NE,2020/4/8,39
NH,2020/4/8,42.2
NJ,2020/4/8,42.5
NM,2020/4/8,43
NV,2020/4/8,40.3
NY,2020/4/8,38.8
OH,2020/4/8,42.3
OK,2020/4/8,60.2
OR,2020/4/8,31.2
PA,2020/4/8,42
SC,2020/4/8,42.3
SD,2020/4/8,33.7
TN,2020/4/8,38.7
TX,2020/4/8,51.3
UT,2020/4/8,44.6
VA,2020/4/8,42.4
VT,2020/4/8,41.8
WA,2020/4/8,33.5
WI,2020/4/8,42.6
WV,2020/4/8,40.8
WY,2020/4/8,41.6
AK,2020/4/9,22.3
AL,2020/4/9,42
AR,2020/4/9,45
AZ,2020/4/9,43.3
CA,2020/4/9,34.5
CO,2020/4/9,45
CT,2020/4/9,40.5
DE,2020/4/9,45
FL,2020/4/9,46.9
GA,2020/4/9,39.1
HI,2020/4/9,16.3
IA,2020/4/9,34
ID,2020/4/9,33.9
IL,2020/4/9,41.7
IN,2020/4/9,40.7
KS,2020/4/9,44
KY,2020/4/9,45.5
LA,2020/4/9,53.4
MA,2020/4/9,41.7
MD,2020/4/9,45.3
ME,2020/4/9,41
MI,2020/4/9,38.5
MN,2020/4/9,33.4
MO,2020/4/9,45
MS,2020/4/9,52.3
MT,2020/4/9,39
NC,2020/4/9,44.5
ND,2020/4/9,33.3
NE,2020/4/9,37
NH,2020/4/9,39.6
NJ,2020/4/9,43.5
NM,2020/4/9,39.9
NV,2020/4/9,39.8
NY,2020/4/9,40.6
OH,2020/4/9,42.4
OK,2020/4/9,56.9
OR,2020/4/9,30.8
PA,2020/4/9,42.2
SC,2020/4/9,46.1
SD,2020/4/9,27.2
TN,2020/4/9,29.9
TX,2020/4/9,52.2
UT,2020/4/9,41.1
VA,2020/4/9,50
VT,2020/4/9,37.6
WA,2020/4/9,34
WI,2020/4/9,38.2
WV,2020/4/9,44.5
WY,2020/4/9,44.2
AK,2020/4/10,24.5
AL,2020/4/10,43.2
AR,2020/4/10,38
AZ,2020/4/10,45.2
CA,2020/4/10,37.5
CO,2020/4/10,50.4
CT,2020/4/10,37.2
DE,2020/4/10,39
FL,2020/4/10,49.2
GA,2020/4/10,38.4
HI,2020/4/10,24
IA,2020/4/10,45.7
ID,2020/4/10,32.8
IL,2020/4/10,40.8
IN,2020/4/10,36.2
KS,2020/4/10,51.5
KY,2020/4/10,41
LA,2020/4/10,40.9
MA,2020/4/10,35
MD,2020/4/10,40.7
ME,2020/4/10,28
MI,2020/4/10,34
MN,2020/4/10,34.2
MO,2020/4/10,42.7
MS,2020/4/10,40
MT,2020/4/10,32.5
NC,2020/4/10,41.9
ND,2020/4/10,42.3
NE,2020/4/10,35
NH,2020/4/10,34.4
NJ,2020/4/10,37.2
NM,2020/4/10,45.9
NV,2020/4/10,42.7
NY,2020/4/10,35.6
OH,2020/4/10,36.9
OK,2020/4/10,55.8
OR,2020/4/10,23.8
PA,2020/4/10,38.2
SC,2020/4/10,45.4
SD,2020/4/10,28.3
TN,2020/4/10,28.9
TX,2020/4/10,47.6
UT,2020/4/10,47.1
VA,2020/4/10,41
VT,2020/4/10,35.8
WA,2020/4/10,25.8
WI,2020/4/10,37.6
WV,2020/4/10,38
WY,2020/4/10,47.1
AK,2020/4/11,33.3
AL,2020/4/11,47
AR,2020/4/11,38.4
AZ,2020/4/11,39.6
CA,2020/4/11,38.7
CO,2020/4/11,49.8
CT,2020/4/11,42.3
DE,2020/4/11,44
FL,2020/4/11,50.8
GA,2020/4/11,45.8
HI,2020/4/11,26
IA,2020/4/11,54.1
ID,2020/4/11,30
IL,2020/4/11,48.1
IN,2020/4/11,46.9
KS,2020/4/11,53.2
KY,2020/4/11,45.2
LA,2020/4/11,47
MA,2020/4/11,39.7
MD,2020/4/11,47.7
ME,2020/4/11,37
MI,2020/4/11,44.9
MN,2020/4/11,43.2
MO,2020/4/11,38.8
MS,2020/4/11,43.3
MT,2020/4/11,26.8
NC,2020/4/11,44.3
ND,2020/4/11,36.3
NE,2020/4/11,45
NH,2020/4/11,39.4
NJ,2020/4/11,41.5
NM,2020/4/11,48.8
NV,2020/4/11,35.5
NY,2020/4/11,40.8
OH,2020/4/11,44.3
OK,2020/4/11,42.1
OR,2020/4/11,19.8
PA,2020/4/11,42.2
SC,2020/4/11,47.6
SD,2020/4/11,38.2
TN,2020/4/11,37.1
TX,2020/4/11,48.3
UT,2020/4/11,44.4
VA,2020/4/11,46.3
VT,2020/4/11,38.8
WA,2020/4/11,25
WI,2020/4/11,53.1
WV,2020/4/11,44.2
WY,2020/4/11,43
AK,2020/4/12,32
AL,2020/4/12,43.2
AR,2020/4/12,36.8
AZ,2020/4/12,39.7
CA,2020/4/12,39.6
CO,2020/4/12,40.6
CT,2020/4/12,48.3
DE,2020/4/12,47
FL,2020/4/12,58.2
GA,2020/4/12,51
HI,2020/4/12,33
IA,2020/4/12,45
ID,2020/4/12,30.1
IL,2020/4/12,37.6
IN,2020/4/12,40.4
KS,2020/4/12,38
KY,2020/4/12,39.5
LA,2020/4/12,61.6
MA,2020/4/12,46.6
MD,2020/4/12,52
ME,2020/4/12,45.7
MI,2020/4/12,41.4
MN,2020/4/12,34.4
MO,2020/4/12,37.7
MS,2020/4/12,50
MT,2020/4/12,29
NC,2020/4/12,44
ND,2020/4/12,37.7
NE,2020/4/12,34
NH,2020/4/12,46.4
NJ,2020/4/12,44.5
NM,2020/4/12,38.9
NV,2020/4/12,38.5
NY,2020/4/12,45.2
OH,2020/4/12,41.9
OK,2020/4/12,36.8
OR,2020/4/12,23.2
PA,2020/4/12,46
SC,2020/4/12,45.1
SD,2020/4/12,32.2
TN,2020/4/12,34.9
TX,2020/4/12,48.2
UT,2020/4/12,47
VA,2020/4/12,43.5
VT,2020/4/12,41
WA,2020/4/12,26.2
WI,2020/4/12,41.7
WV,2020/4/12,45.3
WY,2020/4/12,41.9
AK,2020/4/13,22
AL,2020/4/13,41.1
AR,2020/4/13,30.8
AZ,2020/4/13,39.1
CA,2020/4/13,40.7
CO,2020/4/13,43.8
CT,2020/4/13,49.7
DE,2020/4/13,43
FL,2020/4/13,64.2
GA,2020/4/13,36.7
HI,2020/4/13,29
IA,2020/4/13,32.6
ID,2020/4/13,32.7
IL,2020/4/13,37.1
IN,2020/4/13,36.7
KS,2020/4/13,39.2
KY,2020/4/13,35.4
LA,2020/4/13,38.1
MA,2020/4/13,50.5
MD,2020/4/13,44
ME,2020/4/13,45
MI,2020/4/13,37.5
MN,2020/4/13,33.8
MO,2020/4/13,37.7
MS,2020/4/13,37.3
MT,2020/4/13,31.6
NC,2020/4/13,40
ND,2020/4/13,33.7
NE,2020/4/13,37
NH,2020/4/13,43.4
NJ,2020/4/13,35
NM,2020/4/13,39.2
NV,2020/4/13,40.7
NY,2020/4/13,39.2
OH,2020/4/13,34.8
OK,2020/4/13,35.9
OR,2020/4/13,22.4
PA,2020/4/13,36.5
SC,2020/4/13,43.3
SD,2020/4/13,32.5
TN,2020/4/13,22.8
TX,2020/4/13,37.6
UT,2020/4/13,47.1
VA,2020/4/13,40
VT,2020/4/13,42
WA,2020/4/13,27.9
WI,2020/4/13,37.3
WV,2020/4/13,37.2
WY,2020/4/13,44.1
AK,2020/4/14,18.7
AL,2020/4/14,38.8
AR,2020/4/14,34.5
AZ,2020/4/14,43.4
CA,2020/4/14,46.2
CO,2020/4/14,47.4
CT,2020/4/14,44.2
DE,2020/4/14,42.5
FL,2020/4/14,59.9
GA,2020/4/14,37.4
HI,2020/4/14,33
IA,2020/4/14,33.1
